ISO,AgeofDeath
MDG,35.02
MWI,31.095001
MYS,46.03
MDV,45.625
MLI,24.42
MLT,53.165
MHL,39.93
MRT,30.985
MUS,47.760002
MEX,45.684998
FSM,44.275
MNG,41.21
MNE,50.949997
MAR,42.97
MOZ,31.6
MMR,41.715
NAM,38.28
NPL,37.440002
NLD,53.385002
NZL,52.574997
NIC,43.42
NER,24.64
NGA,27.220001
NOR,53.92
OMN,43.16
PAK,36.879997
PAN,46.46
PNG,37.93
PRY,44.42
PER,44.195
PHL,40.57
POL,50.295
PRT,53.074997
QAT,39.645
KOR,50.025
MDA,47.7
ROU,50.405
RUS,46.73
RWA,32.4
LCA,47.265
VCT,45.33
WSM,44.91
STP,36.55
SAU,43.440002
SEN,31.18
SRB,51.805
SYC,42.989998
SLE,29.285
SGP,50.485
SVK,50.315002
SVN,51.605003
SLB,41.195
SOM,30.545
ZAF,36.765
ESP,53.83
LKA,48.485
SDN,32.815002
SUR,42.14
SWZ,35.504997
SWE,54.705
CHE,54.089996
SYR,44.48
TJK,37.42
TZA,30.6
THA,46.86
TLS,32.665
TGO,31.025
TON,45.510002
TTO,46.53
TUN,47.015
TUR,44.83
TKM,42.489998
UGA,31.16
UKR,48.27
ARE,37.925
GBR,53.605003
USA,51.64
URY,51.614998
UZB,41.364998
VUT,41.82
VEN,43.254997
VNM,45.59
YEM,32.305
ZMB,30.265
ZWE,35.485
AAE,44.20835
ACE,50.20835
GEA,42.748398
HIA,50.1045
AME,45.062653
LIA,32.42345
LMA,39.574448
ANE,42.90275
ASA,52.300003
ASE,40.3631
AEE,32.490448
UMA,45.1494
EAM,44.275
ECM,51.510002
GEM,43.6
HIM,51.64
LCM,45.33
LIM,31.6
LMM,40.57
MEM,43.395
NAN,51.64
SAM,40.309998
SSM,31.505001
UMM,45.684998
EAE,47.379402
ECE,49.877098
GLE,43.8017
HWW,51.537903
LCE,45.3873
LIW,34.2493
LMW,40.04785
MEE,42.58745
NAE,51.77115
SAE,40.64765
SSE,30.6566
UMW,46.87625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,55.015
ALB,72.38
DZA,65.415
AND,77.6
AGO,54.254997
ATG,72.64
ARG,72.78
ARM,72.125
AUS,76.61
AUT,76.24
AZE,66.84
BHS,65.615
BHR,65.25
BGD,64.479996
BRB,71.595
BLR,71.354996
BEL,76.509995
BLZ,65.675
BEN,53.53
BTN,63.614998
BOL,60.079998
BIH,74.145
BWA,59.945
BRA,69.415
BRN,70.6
BGR,74.815
BFA,48.039997
BDI,55.985
KHM,61.149998
CMR,54.765
CAN,76.265
CPV,66.905
CAF,57.745
TCD,49.524998
CHL,73.045
CHN,71.785
COL,67.134995
COM,56.649998
COG,58.089996
CRI,71.994995
CIV,56.175
HRV,74.92999
CUB,75.58
CYP,76.015
CZE,74.865
PRK,68.54
COD,51.149998
DNK,76.425
DJI,57.875
DMA,70.659996
DOM,69.335
ECU,67.225
EGY,66.994995
SLV,67.75
GNQ,54.105
ERI,54.809998
EST,73.35
ETH,57.079998
FJI,66.24
FIN,75.61
FRA,76.345
GAB,61.735
GMB,52.12
GEO,72.32
DEU,76.325
GHA,58.625
GRC,77.22
GRD,70.155
GTM,61.735
GIN,51.805
GNB,52.43
GUY,65.369995
HTI,57.239998
HND,66.06
HUN,74.16499
ISL,77.065
IND,64.585
IDN,66.19
IRN,69.13
IRQ,56.739998
IRL,75.53999
ISR,76.145
ITA,77.67
JAM,70.009995
JPN,77.649994
JOR,67.7
KAZ,66.295
KEN,55.464996
KIR,63.644997
KWT,66.805
KGZ,64.134995
LAO,60.969997
LVA,72.905
LBN,71.55
LSO,57.67
LBR,50.175
LBY,66.7
LTU,72.515
LUX,75.369995
MKD,74.19
MDG,58.324997
MWI,54.399998
MYS,69.335
MDV,68.93
MLI,47.725
MLT,76.47
MHL,63.235
MRT,54.289997
MUS,71.065
MEX,68.99
FSM,67.58
MNG,64.515
MNE,74.255
MAR,66.274994
MOZ,54.905
MMR,65.02
NAM,61.585
NPL,60.745
NLD,76.69
NZL,75.88
NIC,66.725
NER,47.945
NGA,50.524998
NOR,77.225
OMN,66.465
PAK,60.184998
PAN,69.765
PNG,61.235
PRY,67.725
PER,67.5
PHL,63.875
POL,73.6
PRT,76.38
QAT,62.949997
KOR,73.33
MDA,71.005
ROU,73.71
RUS,70.034996
RWA,55.704998
LCA,70.57
VCT,68.634995
WSM,68.215
STP,59.854996
SAU,66.744995
SEN,54.485
SRB,75.11
SYC,66.295
SLE,52.589996
SGP,73.78999
SVK,73.619995
SVN,74.91
SLB,64.5
SOM,53.85
ZAF,60.07
ESP,77.134995
LKA,71.78999
SDN,56.12
SUR,65.445
SWZ,58.809998
SWE,78.009995
CHE,77.395
SYR,67.784996
TJK,60.725
TZA,53.905
THA,70.165
TLS,55.969997
TGO,54.329998
TON,68.815
TTO,69.835
TUN,70.32
TUR,68.134995
TKM,65.795
UGA,54.464996
UKR,71.575
ARE,61.229996
GBR,76.91
USA,74.945
URY,74.92
UZB,64.67
VUT,65.125
VEN,66.56
VNM,68.895
YEM,55.61
ZMB,53.57
ZWE,58.79
AAE,67.51335
ACE,73.51335
GEA,66.0534
HIA,73.4095
AME,68.367645
LIA,55.728447
LMA,62.879448
ANE,66.20775
ASA,75.604996
ASE,63.6681
AEE,55.79545
UMA,68.4544
EAM,67.58
ECM,74.815
GEM,66.905
HIM,74.945
LCM,68.634995
LIM,54.905
LMM,63.875
MEM,66.7
NAN,74.945
SAM,63.614998
SSM,54.809998
UMM,68.99
EAE,70.6844
ECE,73.1821
GLE,67.1067
HWW,74.842896
LCE,68.6923
LIW,57.5543
LMW,63.352848
MEE,65.89245
NAE,75.07615
SAE,63.95265
SSE,53.961597
UMW,70.181244
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,45.91
ALB,63.275
DZA,56.31
AND,68.495
AGO,45.15
ATG,63.535004
ARG,63.675003
ARM,63.020004
AUS,67.505
AUT,67.135
AZE,57.735
BHS,56.510002
BHR,56.145
BGD,55.375
BRB,62.489998
BLR,62.25
BEL,67.405
BLZ,56.57
BEN,44.425003
BTN,54.510002
BOL,50.975
BIH,65.04
BWA,50.84
BRA,60.31
BRN,61.495003
BGR,65.71
BFA,38.935
BDI,46.88
KHM,52.045
CMR,45.66
CAN,67.16
CPV,57.800003
CAF,48.64
TCD,40.420002
CHL,63.940002
CHN,62.68
COL,58.03
COM,47.545
COG,48.985
CRI,62.89
CIV,47.07
HRV,65.825
CUB,66.475
CYP,66.91
CZE,65.76
PRK,59.435
COD,42.045002
DNK,67.32
DJI,48.77
DMA,61.555
DOM,60.230003
ECU,58.120003
EGY,57.89
SLV,58.645
GNQ,45.0
ERI,45.705
EST,64.245
ETH,47.975
FJI,57.135002
FIN,66.505
FRA,67.24
GAB,52.63
GMB,43.015
GEO,63.215004
DEU,67.22
GHA,49.52
GRC,68.115
GRD,61.050003
GTM,52.63
GIN,42.7
GNB,43.325
GUY,56.265
HTI,48.135002
HND,56.955
HUN,65.06
ISL,67.96
IND,55.480003
IDN,57.085
IRN,60.025
IRQ,47.635002
IRL,66.435
ISR,67.04
ITA,68.565
JAM,60.905
JPN,68.545
JOR,58.595
KAZ,57.190002
KEN,46.36
KIR,54.54
KWT,57.7
KGZ,55.03
LAO,51.864998
LVA,63.800003
LBN,62.445
LSO,48.565002
LBR,41.07
LBY,57.595
LTU,63.410004
LUX,66.265
MKD,65.085
MDG,49.22
MWI,45.295002
MYS,60.230003
MDV,59.825
MLI,38.620003
MLT,67.365
MHL,54.13
MRT,45.185
MUS,61.96
MEX,59.885002
FSM,58.475
MNG,55.41
MNE,65.15
MAR,57.17
MOZ,45.800003
MMR,55.915
NAM,52.480003
NPL,51.64
NLD,67.585
NZL,66.775
NIC,57.620003
NER,38.84
NGA,41.420002
NOR,68.12
OMN,57.36
PAK,51.08
PAN,60.66
PNG,52.13
PRY,58.620003
PER,58.395
PHL,54.77
POL,64.495
PRT,67.275
QAT,53.845
KOR,64.225
MDA,61.9
ROU,64.605
RUS,60.93
RWA,46.6
LCA,61.465
VCT,59.53
WSM,59.11
STP,50.75
SAU,57.64
SEN,45.38
SRB,66.005
SYC,57.190002
SLE,43.485
SGP,64.685
SVK,64.515
SVN,65.805
SLB,55.395
SOM,44.745003
ZAF,50.965
ESP,68.03
LKA,62.684998
SDN,47.015
SUR,56.34
SWZ,49.705
SWE,68.905
CHE,68.29
SYR,58.68
TJK,51.620003
TZA,44.800003
THA,61.06
TLS,46.864998
TGO,45.225
TON,59.71
TTO,60.730003
TUN,61.215
TUR,59.03
TKM,56.690002
UGA,45.36
UKR,62.47
ARE,52.125
GBR,67.805
USA,65.840004
URY,65.815
UZB,55.565002
VUT,56.02
VEN,57.455
VNM,59.79
YEM,46.505
ZMB,44.465
ZWE,49.685
AAE,58.408348
ACE,64.40835
GEA,56.948402
HIA,64.304504
AME,59.26265
LIA,46.62345
LMA,53.774452
ANE,57.102753
ASA,66.5
ASE,54.563103
AEE,46.690453
UMA,59.349403
EAM,58.475
ECM,65.71
GEM,57.800003
HIM,65.840004
LCM,59.53
LIM,45.800003
LMM,54.77
MEM,57.595
NAN,65.840004
SAM,54.510002
SSM,45.705
UMM,59.885002
EAE,61.5794
ECE,64.0771
GLE,58.0017
HWW,65.7379
LCE,59.587303
LIW,48.449303
LMW,54.24785
MEE,56.787453
NAE,65.97115
SAE,54.84765
SSE,44.8566
UMW,61.07625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,34.035
ALB,51.4
DZA,44.435
AND,56.620003
AGO,33.275
ATG,51.660004
ARG,51.800003
ARM,51.145004
AUS,55.629997
AUT,55.260002
AZE,45.86
BHS,44.635002
BHR,44.27
BGD,43.5
BRB,50.614998
BLR,50.375
BEL,55.53
BLZ,44.695
BEN,32.550003
BTN,42.635002
BOL,39.1
BIH,53.165
BWA,38.965
BRA,48.435
BRN,49.620003
BGR,53.835
BFA,27.060001
BDI,35.005
KHM,40.17
CMR,33.785
CAN,55.285004
CPV,45.925003
CAF,36.765
TCD,28.545002
CHL,52.065002
CHN,50.805
COL,46.155
COM,35.67
COG,37.11
CRI,51.015
CIV,35.195
HRV,53.949997
CUB,54.6
CYP,55.035004
CZE,53.885002
PRK,47.56
COD,30.170002
DNK,55.445
DJI,36.895
DMA,49.68
DOM,48.355003
ECU,46.245003
EGY,46.015
SLV,46.77
GNQ,33.125
ERI,33.83
EST,52.370003
ETH,36.1
FJI,45.260002
FIN,54.629997
FRA,55.364998
GAB,40.755
GMB,31.14
GEO,51.340004
DEU,55.345
GHA,37.645
GRC,56.239998
GRD,49.175003
GTM,40.755
GIN,30.825
GNB,31.45
GUY,44.39
HTI,36.260002
HND,45.08
HUN,53.184998
ISL,56.085
IND,43.605003
IDN,45.21
IRN,48.15
IRQ,35.760002
IRL,54.559998
ISR,55.165
ITA,56.690002
JAM,49.03
JPN,56.67
JOR,46.72
KAZ,45.315002
KEN,34.485
KIR,42.665
KWT,45.825
KGZ,43.155
LAO,39.989998
LVA,51.925003
LBN,50.57
LSO,36.690002
LBR,29.195
LBY,45.72
LTU,51.535004
LUX,54.39
MKD,53.21
MDG,37.345
MWI,33.420002
MYS,48.355003
MDV,47.95
MLI,26.745
MLT,55.489998
MHL,42.255
MRT,33.31
MUS,50.085
MEX,48.010002
FSM,46.6
MNG,43.535
MNE,53.275
MAR,45.295
MOZ,33.925003
MMR,44.04
NAM,40.605003
NPL,39.765
NLD,55.71
NZL,54.9
NIC,45.745003
NER,26.965
NGA,29.545002
NOR,56.245003
OMN,45.485
PAK,39.205
PAN,48.785
PNG,40.255
PRY,46.745003
PER,46.52
PHL,42.895
POL,52.620003
PRT,55.4
QAT,41.97
KOR,52.35
MDA,50.025
ROU,52.730003
RUS,49.055
RWA,34.725
LCA,49.59
VCT,47.655
WSM,47.235
STP,38.875
SAU,45.765
SEN,33.505
SRB,54.129997
SYC,45.315002
SLE,31.61
SGP,52.809998
SVK,52.64
SVN,53.93
SLB,43.52
SOM,32.870003
ZAF,39.09
ESP,56.155
LKA,50.809998
SDN,35.14
SUR,44.465
SWZ,37.83
SWE,57.03
CHE,56.415
SYR,46.805
TJK,39.745003
TZA,32.925003
THA,49.185
TLS,34.989998
TGO,33.35
TON,47.835
TTO,48.855003
TUN,49.34
TUR,47.155
TKM,44.815002
UGA,33.485
UKR,50.595
ARE,40.25
GBR,55.93
USA,53.965004
URY,53.940002
UZB,43.690002
VUT,44.145
VEN,45.58
VNM,47.915
YEM,34.63
ZMB,32.59
ZWE,37.81
AAE,46.533348
ACE,52.533348
GEA,45.073402
HIA,52.429504
AME,47.38765
LIA,34.74845
LMA,41.899452
ANE,45.227753
ASA,54.625
ASE,42.688103
AEE,34.815453
UMA,47.474403
EAM,46.6
ECM,53.835
GEM,45.925003
HIM,53.965004
LCM,47.655
LIM,33.925003
LMM,42.895
MEM,45.72
NAN,53.965004
SAM,42.635002
SSM,33.83
UMM,48.010002
EAE,49.7044
ECE,52.202103
GLE,46.1267
HWW,53.8629
LCE,47.712303
LIW,36.574303
LMW,42.37285
MEE,44.912453
NAE,54.096153
SAE,42.97265
SSE,32.9816
UMW,49.20125
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,26.650002
ALB,44.015
DZA,37.050003
AND,49.235
AGO,25.89
ATG,44.275
ARG,44.415
ARM,43.760002
AUS,48.245
AUT,47.875
AZE,38.475
BHS,37.25
BHR,36.885002
BGD,36.114998
BRB,43.23
BLR,42.989998
BEL,48.145
BLZ,37.31
BEN,25.165
BTN,35.25
BOL,31.715
BIH,45.78
BWA,31.58
BRA,41.050003
BRN,42.235
BGR,46.45
BFA,19.675
BDI,27.62
KHM,32.785
CMR,26.400002
CAN,47.9
CPV,38.54
CAF,29.380001
TCD,21.16
CHL,44.68
CHN,43.420002
COL,38.77
COM,28.285
COG,29.725
CRI,43.63
CIV,27.810001
HRV,46.565
CUB,47.215
CYP,47.65
CZE,46.5
PRK,40.175003
COD,22.785
DNK,48.06
DJI,29.51
DMA,42.295
DOM,40.97
ECU,38.86
EGY,38.63
SLV,39.385002
GNQ,25.740002
ERI,26.445
EST,44.985
ETH,28.715
FJI,37.875
FIN,47.245
FRA,47.98
GAB,33.370003
GMB,23.755001
GEO,43.955
DEU,47.96
GHA,30.26
GRC,48.855
GRD,41.79
GTM,33.370003
GIN,23.44
GNB,24.065
GUY,37.005
HTI,28.875
HND,37.695
HUN,45.8
ISL,48.7
IND,36.22
IDN,37.825
IRN,40.765
IRQ,28.375
IRL,47.175
ISR,47.78
ITA,49.305
JAM,41.645
JPN,49.285
JOR,39.335
KAZ,37.93
KEN,27.1
KIR,35.28
KWT,38.440002
KGZ,35.77
LAO,32.605
LVA,44.54
LBN,43.185
LSO,29.305
LBR,21.810001
LBY,38.335
LTU,44.15
LUX,47.005
MKD,45.825
MDG,29.960001
MWI,26.035
MYS,40.97
MDV,40.565002
MLI,19.36
MLT,48.105
MHL,34.870003
MRT,25.925
MUS,42.7
MEX,40.625
FSM,39.215
MNG,36.15
MNE,45.89
MAR,37.91
MOZ,26.54
MMR,36.655
NAM,33.22
NPL,32.38
NLD,48.325
NZL,47.515
NIC,38.36
NER,19.580002
NGA,22.16
NOR,48.86
OMN,38.1
PAK,31.82
PAN,41.4
PNG,32.870003
PRY,39.36
PER,39.135002
PHL,35.510002
POL,45.235
PRT,48.015
QAT,34.585
KOR,44.965
MDA,42.64
ROU,45.345
RUS,41.67
RWA,27.34
LCA,42.205
VCT,40.27
WSM,39.85
STP,31.49
SAU,38.38
SEN,26.12
SRB,46.745
SYC,37.93
SLE,24.225
SGP,45.425
SVK,45.255
SVN,46.545002
SLB,36.135002
SOM,25.485
ZAF,31.705
ESP,48.77
LKA,43.425
SDN,27.755001
SUR,37.08
SWZ,30.445
SWE,49.645
CHE,49.03
SYR,39.42
TJK,32.36
TZA,25.54
THA,41.800003
TLS,27.605
TGO,25.965
TON,40.45
TTO,41.47
TUN,41.955
TUR,39.77
TKM,37.43
UGA,26.1
UKR,43.21
ARE,32.864998
GBR,48.545002
USA,46.58
URY,46.555
UZB,36.305
VUT,36.760002
VEN,38.195
VNM,40.53
YEM,27.245
ZMB,25.205002
ZWE,30.425001
AAE,39.14835
ACE,45.14835
GEA,37.6884
HIA,45.044502
AME,40.00265
LIA,27.363451
LMA,34.51445
ANE,37.84275
ASA,47.24
ASE,35.3031
AEE,27.43045
UMA,40.0894
EAM,39.215
ECM,46.45
GEM,38.54
HIM,46.58
LCM,40.27
LIM,26.54
LMM,35.510002
MEM,38.335
NAN,46.58
SAM,35.25
SSM,26.445
UMM,40.625
EAE,42.3194
ECE,44.8171
GLE,38.7417
HWW,46.4779
LCE,40.3273
LIW,29.1893
LMW,34.98785
MEE,37.52745
NAE,46.71115
SAE,35.58765
SSE,25.5966
UMW,41.81625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,52.375
ALB,69.74
DZA,62.775
AND,74.96
AGO,51.614998
ATG,70.0
ARG,70.14
ARM,69.485
AUS,73.97
AUT,73.6
AZE,64.2
BHS,62.975
BHR,62.61
BGD,61.839996
BRB,68.955
BLR,68.715
BEL,73.869995
BLZ,63.035
BEN,50.89
BTN,60.975
BOL,57.44
BIH,71.505
BWA,57.305
BRA,66.775
BRN,67.96
BGR,72.175
BFA,45.399998
BDI,53.345
KHM,58.51
CMR,52.125
CAN,73.625
CPV,64.265
CAF,55.105
TCD,46.885
CHL,70.405
CHN,69.145004
COL,64.494995
COM,54.01
COG,55.449997
CRI,69.354996
CIV,53.535
HRV,72.28999
CUB,72.94
CYP,73.375
CZE,72.225
PRK,65.9
COD,48.51
DNK,73.785
DJI,55.235
DMA,68.02
DOM,66.695
ECU,64.585
EGY,64.354996
SLV,65.11
GNQ,51.465
ERI,52.17
EST,70.71
ETH,54.44
FJI,63.6
FIN,72.97
FRA,73.705
GAB,59.095
GMB,49.48
GEO,69.68
DEU,73.685
GHA,55.985
GRC,74.58
GRD,67.515
GTM,59.095
GIN,49.165
GNB,49.79
GUY,62.73
HTI,54.6
HND,63.42
HUN,71.524994
ISL,74.425
IND,61.945
IDN,63.55
IRN,66.49
IRQ,54.1
IRL,72.899994
ISR,73.505
ITA,75.03
JAM,67.369995
JPN,75.009995
JOR,65.06
KAZ,63.655
KEN,52.824997
KIR,61.004997
KWT,64.165
KGZ,61.495
LAO,58.329998
LVA,70.265
LBN,68.91
LSO,55.03
LBR,47.535
LBY,64.06
LTU,69.875
LUX,72.729996
MKD,71.55
MDG,55.684998
MWI,51.76
MYS,66.695
MDV,66.29
MLI,45.085
MLT,73.83
MHL,60.595
MRT,51.649998
MUS,68.425
MEX,66.35
FSM,64.94
MNG,61.875
MNE,71.615
MAR,63.635
MOZ,52.265
MMR,62.379997
NAM,58.945
NPL,58.105
NLD,74.05
NZL,73.24
NIC,64.085
NER,45.305
NGA,47.885
NOR,74.585
OMN,63.824997
PAK,57.545
PAN,67.125
PNG,58.595
PRY,65.085
PER,64.86
PHL,61.235
POL,70.96
PRT,73.74
QAT,60.309998
KOR,70.69
MDA,68.365
ROU,71.07
RUS,67.395
RWA,53.065
LCA,67.93
VCT,65.994995
WSM,65.575
STP,57.214996
SAU,64.104996
SEN,51.845
SRB,72.47
SYC,63.655
SLE,49.949997
SGP,71.149994
SVK,70.979996
SVN,72.270004
SLB,61.86
SOM,51.21
ZAF,57.43
ESP,74.494995
LKA,69.149994
SDN,53.48
SUR,62.805
SWZ,56.17
SWE,75.369995
CHE,74.755
SYR,65.145
TJK,58.085
TZA,51.265
THA,67.525
TLS,53.329998
TGO,51.69
TON,66.175
TTO,67.195
TUN,67.68
TUR,65.494995
TKM,63.155
UGA,51.824997
UKR,68.935
ARE,58.589996
GBR,74.270004
USA,72.305
URY,72.28
UZB,62.03
VUT,62.485
VEN,63.92
VNM,66.255
YEM,52.97
ZMB,50.93
ZWE,56.15
AAE,64.87335
ACE,70.87335
GEA,63.4134
HIA,70.7695
AME,65.727646
LIA,53.088448
LMA,60.23945
ANE,63.56775
ASA,72.965
ASE,61.0281
AEE,53.15545
UMA,65.8144
EAM,64.94
ECM,72.175
GEM,64.265
HIM,72.305
LCM,65.994995
LIM,52.265
LMM,61.235
MEM,64.06
NAN,72.305
SAM,60.975
SSM,52.17
UMM,66.35
EAE,68.0444
ECE,70.5421
GLE,64.4667
HWW,72.202896
LCE,66.0523
LIW,54.9143
LMW,60.71285
MEE,63.25245
NAE,72.43615
SAE,61.31265
SSE,51.321598
UMW,67.541245
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,50.16
ALB,67.524994
DZA,60.559998
AND,72.744995
AGO,49.399998
ATG,67.785
ARG,67.925
ARM,67.270004
AUS,71.755
AUT,71.384995
AZE,61.985
BHS,60.76
BHR,60.394997
BGD,59.625
BRB,66.74
BLR,66.5
BEL,71.655
BLZ,60.82
BEN,48.675
BTN,58.76
BOL,55.225
BIH,69.28999
BWA,55.089996
BRA,64.56
BRN,65.744995
BGR,69.96
BFA,43.184998
BDI,51.129997
KHM,56.295
CMR,49.91
CAN,71.41
CPV,62.05
CAF,52.89
TCD,44.67
CHL,68.19
CHN,66.93
COL,62.28
COM,51.795
COG,53.235
CRI,67.14
CIV,51.32
HRV,70.075
CUB,70.725
CYP,71.16
CZE,70.009995
PRK,63.684998
COD,46.295
DNK,71.57
DJI,53.019997
DMA,65.805
DOM,64.479996
ECU,62.37
EGY,62.14
SLV,62.894997
GNQ,49.25
ERI,49.954998
EST,68.494995
ETH,52.225
FJI,61.385
FIN,70.755
FRA,71.49
GAB,56.879997
GMB,47.265
GEO,67.465
DEU,71.47
GHA,53.769997
GRC,72.365
GRD,65.3
GTM,56.879997
GIN,46.949997
GNB,47.574997
GUY,60.515
HTI,52.385
HND,61.204998
HUN,69.31
ISL,72.21
IND,59.73
IDN,61.335
IRN,64.275
IRQ,51.885
IRL,70.685
ISR,71.28999
ITA,72.815
JAM,65.155
JPN,72.795
JOR,62.845
KAZ,61.44
KEN,50.61
KIR,58.79
KWT,61.949997
KGZ,59.28
LAO,56.114998
LVA,68.05
LBN,66.695
LSO,52.815
LBR,45.32
LBY,61.845
LTU,67.66
LUX,70.515
MKD,69.335
MDG,53.47
MWI,49.545
MYS,64.479996
MDV,64.075
MLI,42.87
MLT,71.615
MHL,58.379997
MRT,49.434998
MUS,66.21
MEX,64.134995
FSM,62.725
MNG,59.659996
MNE,69.399994
MAR,61.42
MOZ,50.05
MMR,60.165
NAM,56.73
NPL,55.89
NLD,71.835
NZL,71.024994
NIC,61.87
NER,43.09
NGA,45.67
NOR,72.369995
OMN,61.61
PAK,55.329998
PAN,64.909996
PNG,56.379997
PRY,62.87
PER,62.644997
PHL,59.019997
POL,68.744995
PRT,71.524994
QAT,58.095
KOR,68.475
MDA,66.15
ROU,68.854996
RUS,65.18
RWA,50.85
LCA,65.715
VCT,63.78
WSM,63.36
STP,55.0
SAU,61.89
SEN,49.629997
SRB,70.255
SYC,61.44
SLE,47.735
SGP,68.935
SVK,68.765
SVN,70.055
SLB,59.644997
SOM,48.995
ZAF,55.214996
ESP,72.28
LKA,66.935
SDN,51.265
SUR,60.589996
SWZ,53.954998
SWE,73.155
CHE,72.53999
SYR,62.93
TJK,55.87
TZA,49.05
THA,65.31
TLS,51.114998
TGO,49.475
TON,63.96
TTO,64.979996
TUN,65.465
TUR,63.28
TKM,60.94
UGA,49.61
UKR,66.72
ARE,56.375
GBR,72.055
USA,70.09
URY,70.065
UZB,59.815
VUT,60.269997
VEN,61.704998
VNM,64.04
YEM,50.754997
ZMB,48.715
ZWE,53.934998
AAE,62.658348
ACE,68.65835
GEA,61.1984
HIA,68.554504
AME,63.51265
LIA,50.87345
LMA,58.02445
ANE,61.35275
ASA,70.75
ASE,58.8131
AEE,50.94045
UMA,63.5994
EAM,62.725
ECM,69.96
GEM,62.05
HIM,70.09
LCM,63.78
LIM,50.05
LMM,59.019997
MEM,61.845
NAN,70.09
SAM,58.76
SSM,49.954998
UMM,64.134995
EAE,65.8294
ECE,68.3271
GLE,62.2517
HWW,69.9879
LCE,63.8373
LIW,52.6993
LMW,58.49785
MEE,61.03745
NAE,70.221146
SAE,59.09765
SSE,49.106598
UMW,65.32625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,47.295002
ALB,64.66
DZA,57.695
AND,69.880005
AGO,46.535
ATG,64.92
ARG,65.06
ARM,64.405
AUS,68.89
AUT,68.520004
AZE,59.120003
BHS,57.895
BHR,57.53
BGD,56.760002
BRB,63.875
BLR,63.635002
BEL,68.79
BLZ,57.955
BEN,45.81
BTN,55.895
BOL,52.36
BIH,66.425
BWA,52.225
BRA,61.695
BRN,62.88
BGR,67.095
BFA,40.32
BDI,48.265
KHM,53.43
CMR,47.045002
CAN,68.545
CPV,59.185
CAF,50.025
TCD,41.805
CHL,65.325
CHN,64.065
COL,59.415
COM,48.93
COG,50.370003
CRI,64.275
CIV,48.455
HRV,67.21
CUB,67.86
CYP,68.295
CZE,67.145004
PRK,60.82
COD,43.43
DNK,68.705
DJI,50.155
DMA,62.940002
DOM,61.615
ECU,59.505
EGY,59.275
SLV,60.03
GNQ,46.385002
ERI,47.09
EST,65.630005
ETH,49.36
FJI,58.52
FIN,67.89
FRA,68.625
GAB,54.015
GMB,44.4
GEO,64.600006
DEU,68.604996
GHA,50.905
GRC,69.5
GRD,62.435
GTM,54.015
GIN,44.085
GNB,44.71
GUY,57.65
HTI,49.52
HND,58.34
HUN,66.445
ISL,69.345
IND,56.865
IDN,58.47
IRN,61.410004
IRQ,49.02
IRL,67.82
ISR,68.425
ITA,69.95
JAM,62.29
JPN,69.93
JOR,59.980003
KAZ,58.575
KEN,47.745003
KIR,55.925003
KWT,59.085
KGZ,56.415
LAO,53.25
LVA,65.185
LBN,63.83
LSO,49.95
LBR,42.455
LBY,58.980003
LTU,64.795
LUX,67.65
MKD,66.47
MDG,50.605003
MWI,46.68
MYS,61.615
MDV,61.21
MLI,40.005
MLT,68.75
MHL,55.515
MRT,46.57
MUS,63.345
MEX,61.27
